Serial Number:20440473 --,,,,,,,
,,,,,,,
Date Time - GMT +01:00,"Temp, (*C)","RH, (%)","DewPt, (*C)",Low Power,Button Down,Host Connect,EOF
18/02/19 14:54,-1.33,88.37,-3.01, , , , 
18/02/19 15:54,-1.25,90.09,-2.67, , , , 
18/02/19 16:54,-1.25,90.86,-2.55, , , , 
18/02/19 17:54,-1.16,90.8,-2.48, , , , 
18/02/19 18:54,-1.12,82.45,-3.73, , , , 
18/02/19 19:54,-1.2,82.76,-3.76, , , , 
18/02/19 20:54,-1.2,81.62,-3.95, , , , 
18/02/19 21:54,-1.2,80.71,-4.1, , , , 
18/02/19 22:54,-1.2,82.3,-3.83, , , , 
18/02/19 23:54,-1.38,80.76,-4.25, , , , 
19/02/19 00:54,-1.38,80.31,-4.33, , , , 
19/02/19 01:54,-1.33,78.98,-4.51, , , , 
19/02/19 02:54,-1.38,78.98,-4.55, , , , 
19/02/19 03:54,-1.33,80.36,-4.28, , , , 
19/02/19 04:54,-1.29,78.26,-4.59, , , , 
19/02/19 05:54,-1.29,73.16,-5.48, , , , 
19/02/19 06:54,-1.29,70.91,-5.89, , , , 
19/02/19 07:54,-1.42,71.89,-5.83, , , , 
19/02/19 08:54,-1.5,75.71,-5.23, , , , 
19/02/19 09:54,-1.29,73.89,-5.35, , , , 
19/02/19 10:54,-1.25,73.54,-5.37, , , , 
19/02/19 11:54,-1.29,76.17,-4.94, , , , 
19/02/19 12:54,-1.33,83.24,-3.81, , , , 
19/02/19 13:54,-1.33,88.45,-3, , , , 
19/02/19 14:54,-1.29,93.18,-2.25, , , , 
19/02/19 15:54,-1.33,95.83,-1.92, , , , 
19/02/19 16:54,-1.25,93.53,-2.16, , , , 
19/02/19 17:54,-1.25,88.79,-2.86, , , , 
19/02/19 18:54,-1.42,87.95,-3.16, , , , 
19/02/19 19:54,-1.5,91.13,-2.77, , , , 
19/02/19 20:54,-1.42,84.85,-3.64, , , , 
19/02/19 21:54,-1.33,83.64,-3.75, , , , 
19/02/19 22:54,-1.25,82.84,-3.79, , , , 
19/02/19 23:54,-1.29,82.84,-3.83, , , , 
20/02/19 00:54,-1.29,82.84,-3.83, , , , 
20/02/19 01:54,-1.33,82.81,-3.88, , , , 
20/02/19 02:54,-1.42,82.81,-3.96, , , , 
20/02/19 03:54,-1.5,85.64,-3.6, , , , 
20/02/19 04:54,-1.72,86.67,-3.65, , , , 
20/02/19 05:54,-1.68,86.28,-3.67, , , , 
20/02/19 06:54,-1.72,85.58,-3.82, , , , 
20/02/19 07:54,-1.8,85.16,-3.97, , , , 
20/02/19 08:54,-1.85,86.25,-3.84, , , , 
20/02/19 09:54,-1.8,87.57,-3.6, , , , 
20/02/19 10:54,-1.63,85.5,-3.75, , , , 
20/02/19 11:54,-1.5,85.92,-3.56, , , , 
20/02/19 12:54,-1.38,86.76,-3.3, , , , 
20/02/19 13:54,-1.33,86.78,-3.25, , , , 
20/02/19 14:54,-1.29,87.17,-3.15, , , , 
20/02/19 15:54,-1.25,90.8,-2.56, , , , 
20/02/19 16:54,-1.2,92.77,-2.23, , , , 
20/02/19 17:54,-1.29,92.33,-2.38, , , , 
20/02/19 18:54,-1.33,91.21,-2.59, , , , 
20/02/19 19:54,-1.33,89.62,-2.82, , , , 
20/02/19 20:54,-1.33,88.45,-3, , , , 
20/02/19 21:54,-1.33,88.45,-3, , , , 
20/02/19 22:54,-1.29,87.59,-3.09, , , , 
20/02/19 23:54,-1.33,87.17,-3.19, , , , 
21/02/19 00:54,-1.59,87.9,-3.34, , , , 
21/02/19 01:54,-1.59,87.12,-3.46, , , , 
21/02/19 02:54,-1.72,88.76,-3.33, , , , 
21/02/19 03:54,-1.68,88.68,-3.3, , , , 
21/02/19 04:54,-1.68,88.29,-3.36, , , , 
21/02/19 05:54,-1.68,89.12,-3.24, , , , 
21/02/19 06:54,-1.68,86.78,-3.59, , , , 
21/02/19 07:54,-1.59,85.61,-3.69, , , , 
21/02/19 08:54,-1.59,86,-3.63, , , , 
21/02/19 09:54,-1.59,88.01,-3.32, , , , 
21/02/19 10:54,-1.55,87.93,-3.29, , , , 
21/02/19 11:54,-1.33,86.37,-3.32, , , , 
21/02/19 12:54,-1.33,90.06,-2.76, , , , 
21/02/19 13:54,-1.25,92.39,-2.33, , , , 
21/02/19 14:54,-1.2,93.18,-2.17, , , , 
21/02/19 15:54,-1.16,94.78,-1.9, , , , 
21/02/19 16:54,-1.08,95.56,-1.7, , , , 
21/02/19 17:54,-1.08,95.18,-1.75, , , , 
21/02/19 18:54,-1.12,93.61,-2.02, , , , 
21/02/19 19:54,-1.16,92.82,-2.18, , , , 
21/02/19 20:54,-1.12,92.8,-2.14, , , , 
21/02/19 21:54,-1.03,90.5,-2.39, , , , 
21/02/19 22:54,-0.95,89.37,-2.48, , , , 
21/02/19 23:54,-1.03,88.15,-2.75, , , , 
22/02/19 00:54,-1.03,88.45,-2.7, , , , 
22/02/19 01:54,-1.12,87.62,-2.91, , , , 
22/02/19 02:54,-1.08,86.92,-2.98, , , , 
22/02/19 03:54,-1.12,87.62,-2.91, , , , 
22/02/19 04:54,-1.25,88.9,-2.85, , , , 
22/02/19 05:54,-1.12,88.51,-2.78, , , , 
22/02/19 06:54,-1.08,88.84,-2.68, , , , 
22/02/19 07:54,-1.08,89.34,-2.61, , , , 
22/02/19 08:54,-1.08,89.28,-2.62, , , , 
22/02/19 09:54,-1.12,90.42,-2.49, , , , 
22/02/19 10:54,-1.08,90.86,-2.38, , , , 
22/02/19 11:54,-1.12,91.68,-2.3, , , , 
22/02/19 12:54,-1.08,90.47,-2.44, , , , 
22/02/19 13:54,-1.08,91.24,-2.33, , , , 
22/02/19 14:54,-1.08,90.86,-2.38, , , , 
22/02/19 15:54,-1.03,90.47,-2.4, , , , 
22/02/19 16:54,-1.12,91.62,-2.31, , , , 
22/02/19 17:54,-1.03,88.84,-2.64, , , , 
22/02/19 18:54,-1.12,88.51,-2.78, , , , 
22/02/19 19:54,-1.16,87.2,-3.02, , , , 
22/02/19 20:54,-1.25,85.27,-3.4, , , , 
22/02/19 21:54,-1.25,86.39,-3.23, , , , 
22/02/19 22:54,-1.38,89.26,-2.92, , , , 
22/02/19 23:54,-1.5,90.72,-2.83, , , , 
23/02/19 00:54,-1.59,90.72,-2.91, , , , 
23/02/19 01:54,-1.63,88.29,-3.32, , , , 
23/02/19 02:54,-1.85,89.89,-3.29, , , , 
23/02/19 03:54,-2.02,89.42,-3.53, , , , 
23/02/19 04:54,-2.23,88.98,-3.81, , , , 
23/02/19 05:54,-2.53,84.88,-4.73, , , , 
23/02/19 06:54,-2.83,81.65,-5.54, , , , 
23/02/19 07:54,-3.13,81.59,-5.84, , , , 
23/02/19 08:54,-3.13,77.77,-6.47, , , , 
23/02/19 09:54,-3.13,74.89,-6.96, , , , 
23/02/19 10:54,-3.13,77.02,-6.59, , , , 
23/02/19 11:54,-3.18,78.7,-6.35, , , , 
23/02/19 12:54,-3.13,76.61,-6.66, , , , 
23/02/19 13:54,-3.13,79.82,-6.13, , , , 
23/02/19 14:54,-3.05,75.8,-6.72, , , , 
23/02/19 15:54,-2.96,78.2,-6.23, , , , 
23/02/19 16:54,-2.96,74.07,-6.93, , , , 
23/02/19 17:54,-2.92,71.92,-7.27, , , , 
23/02/19 18:54,-2.96,74.39,-6.88, , , , 
23/02/19 19:54,-3.09,77.89,-6.4, , , , 
23/02/19 20:54,-3.13,75.36,-6.88, , , , 
23/02/19 21:54,-3.26,74.48,-7.15, , , , 
23/02/19 22:54,-3.43,77.77,-6.76, , , , 
23/02/19 23:54,-3.26,73.22,-7.37, , , , 
24/02/19 00:54,-3.22,73.07,-7.36, , , , 
24/02/19 01:54,-3.18,72.66,-7.39, , , , 
24/02/19 02:54,-3.22,73.66,-7.25, , , , 
24/02/19 03:54,-3.35,74.8,-7.18, , , , 
24/02/19 04:54,-3.18,74.89,-7, , , , 
24/02/19 05:54,-3.22,73.13,-7.35, , , , 
24/02/19 06:54,-3.18,74.77,-7.02, , , , 
24/02/19 07:54,-3.13,74.51,-7.02, , , , 
24/02/19 08:54,-3.22,77.34,-6.62, , , , 
24/02/19 09:54,-3.13,77.05,-6.59, , , , 
24/02/19 10:54,-2.92,79.87,-5.91, , , , 
24/02/19 11:54,-2.53,76.76,-6.05, , , , 
24/02/19 12:54,-2.36,78.75,-5.55, , , , 
24/02/19 13:54,-2.28,80.05,-5.25, , , , 
24/02/19 14:54,-2.15,82.22,-4.77, , , , 
24/02/19 15:54,-2.1,82.96,-4.61, , , , 
24/02/19 16:54,-2.06,85.07,-4.24, , , , 
24/02/19 17:54,-1.98,86.2,-3.98, , , , 
24/02/19 18:54,-1.98,86.62,-3.91, , , , 
24/02/19 19:54,-1.98,87.9,-3.72, , , , 
24/02/19 20:54,-1.98,88.7,-3.6, , , , 
24/02/19 21:54,-1.85,91.05,-3.12, , , , 
24/02/19 22:54,-1.93,91.05,-3.2, , , , 
24/02/19 23:54,-1.93,91.81,-3.09, , , , 
25/02/19 00:54,-1.89,92.99,-2.88, , , , 
25/02/19 01:54,-1.76,93.83,-2.63, , , , 
25/02/19 02:54,-1.59,93.12,-2.56, , , , 
25/02/19 03:54,-1.63,93.07,-2.61, , , , 
25/02/19 04:54,-1.76,92.99,-2.75, , , , 
25/02/19 05:54,-1.76,92.61,-2.81, , , , 
25/02/19 06:54,-1.68,93.04,-2.66, , , , 
25/02/19 07:54,-1.68,93.86,-2.54, , , , 
25/02/19 08:54,-1.59,94.21,-2.4, , , , 
25/02/19 09:54,-1.46,93.88,-2.32, , , , 
25/02/19 10:54,-1.33,94.67,-2.08, , , , 
25/02/19 11:54,-1.25,95.5,-1.88, , , , 
25/02/19 12:54,-1.08,97.43,-1.44, , , , 
25/02/19 13:54,-1.03,97.11,-1.44, , , , 
25/02/19 14:54,-0.9,95.99,-1.47, , , , 
25/02/19 15:54,-0.9,97.09,-1.31, , , , 
25/02/19 16:54,-0.86,96.39,-1.37, , , , 
25/02/19 17:54,-0.9,95.93,-1.48, , , , 
25/02/19 18:54,-0.95,96.36,-1.46, , , , 
25/02/19 19:54,-0.9,94.8,-1.64, , , , 
25/02/19 20:54,-0.99,91.68,-2.18, , , , 
25/02/19 21:54,-0.99,87.26,-2.84, , , , 
25/02/19 22:54,-0.99,84.43,-3.28, , , , 
25/02/19 23:54,-0.86,80.36,-3.82, , , , 
26/02/19 00:54,-0.86,78.35,-4.15, , , , 
26/02/19 01:54,-0.69,74.95,-4.58, , , , 
26/02/19 02:54,-0.65,73.28,-4.83, , , , 
26/02/19 03:54,-0.9,77.51,-4.34, , , , 
26/02/19 04:54,-0.9,77.1,-4.41, , , , 
26/02/19 05:54,-0.99,78.64,-4.23, , , , 
26/02/19 06:54,-1.08,78.23,-4.38, , , , 
26/02/19 07:54,-0.95,77.08,-4.46, , , , 
26/02/19 08:54,-0.95,78.32,-4.24, , , , 
26/02/19 09:54,-0.86,79.62,-3.94, , , , 
26/02/19 10:54,-0.95,81.99,-3.63, , , , 
26/02/19 11:54,-0.86,81.71,-3.6, , , , 
26/02/19 12:54,-0.82,83.35,-3.29, , , , 
26/02/19 13:54,-0.73,83.38,-3.2, , , , 
26/02/19 14:54,-0.82,85.69,-2.92, , , , 
26/02/19 15:54,-0.95,88.18,-2.66, , , , 
26/02/19 16:54,-0.82,87.7,-2.6, , , , 
26/02/19 17:54,-0.69,87.43,-2.52, , , , 
26/02/19 18:54,-0.77,89.4,-2.3, , , , 
26/02/19 19:54,-0.77,90.53,-2.13, , , , 
26/02/19 20:54,-0.65,88.65,-2.29, , , , 
26/02/19 21:54,-0.77,88.9,-2.38, , , , 
26/02/19 22:54,-0.77,83.35,-3.24, , , , 
26/02/19 23:54,-0.73,81.19,-3.55, , , , 
27/02/19 00:54,-0.86,80.85,-3.74, , , , 
27/02/19 01:54,-0.95,84.03,-3.3, , , , 
27/02/19 02:54,-0.99,82.9,-3.53, , , , 
27/02/19 03:54,-1.08,84.82,-3.31, , , , 
27/02/19 04:54,-1.03,82.47,-3.64, , , , 
27/02/19 05:54,-1.12,81.65,-3.86, , , , 
27/02/19 06:54,-1.08,79.96,-4.09, , , , 
27/02/19 07:54,-1.03,73.1,-5.24, , , , 
27/02/19 08:54,-0.86,67.63,-6.09, , , , 
27/02/19 09:54,-0.77,67.69,-6, , , , 
27/02/19 10:54,-0.69,66.69,-6.11, , , , 
27/02/19 11:54,-0.65,68.53,-5.72, , , , 
27/02/19 12:54,-0.6,72.45,-4.94, , , , 
27/02/19 13:54,-0.69,73.75,-4.79, , , , 
27/02/19 14:54,-0.69,77.45,-4.14, , , , 
27/02/19 15:54,-0.69,80.36,-3.65, , , , 
27/02/19 16:54,-0.77,82.84,-3.33, , , , 
27/02/19 17:54,-0.65,85.44,-2.79, , , , 
27/02/19 18:54,-0.6,84.93,-2.82, , , , 
27/02/19 19:54,-0.69,86.62,-2.65, , , , 
27/02/19 20:54,-0.69,89.81,-2.16, , , , 
27/02/19 21:54,-0.69,89.34,-2.23, , , , 
27/02/19 22:54,-0.73,84.48,-3.02, , , , 
27/02/19 23:54,-0.69,85.41,-2.83, , , , 
28/02/19 00:54,-0.73,85.3,-2.89, , , , 
28/02/19 01:54,-0.65,86.14,-2.68, , , , 
28/02/19 02:54,-0.65,87.45,-2.47, , , , 
28/02/19 03:54,-0.6,88.15,-2.32, , , , 
28/02/19 04:54,-0.52,88.18,-2.24, , , , 
28/02/19 05:54,-0.52,88.57,-2.18, , , , 
28/02/19 06:54,-0.56,88.26,-2.26, , , , 
28/02/19 07:54,-0.47,87.09,-2.36, , , , 
28/02/19 08:54,-0.56,86.67,-2.51, , , , 
28/02/19 09:54,-0.65,87.73,-2.43, , , , 
28/02/19 10:54,-0.65,89.42,-2.17, , , , 
28/02/19 11:54,-0.65,89.42,-2.17, , , , 
28/02/19 12:54,-0.65,89.37,-2.18, , , , 
28/02/19 13:54,-0.65,88.65,-2.29, , , , 
28/02/19 14:54,-0.65,89.84,-2.11, , , , 
28/02/19 15:54,-0.6,89.42,-2.13, , , , 
28/02/19 16:54,-0.6,89.42,-2.13, , , , 
28/02/19 17:54,-0.52,89.48,-2.04, , , , 
28/02/19 18:54,-0.39,88.62,-2.04, , , , 
28/02/19 19:54,-0.39,88.2,-2.1, , , , 
28/02/19 20:54,-0.39,87.01,-2.29, , , , 
28/02/19 21:54,-0.35,85.41,-2.5, , , , 
28/02/19 22:54,-0.35,82.53,-2.96, , , , 
28/02/19 23:54,-0.26,81.02,-3.12, , , , 
01/03/19 00:54,-0.3,81.39,-3.1, , , , 
01/03/19 01:54,-0.52,82.5,-3.13, , , , 
01/03/19 02:54,-0.56,82.59,-3.16, , , , 
01/03/19 03:54,-0.73,83.38,-3.2, , , , 
01/03/19 04:54,-0.77,82.53,-3.38, , , , 
01/03/19 05:54,-0.82,84.17,-3.16, , , , 
01/03/19 06:54,-0.73,83.78,-3.13, , , , 
01/03/19 07:54,-0.9,84.14,-3.24, , , , 
01/03/19 08:54,-0.82,82.53,-3.42, , , , 
01/03/19 09:54,-0.82,82.53,-3.42, , , , 
01/03/19 10:54,-0.73,83.69,-3.15, , , , 
01/03/19 11:54,-0.69,84.6,-2.96, , , , 
01/03/19 12:54,-0.65,88.65,-2.29, , , , 
01/03/19 13:54,-0.6,88.57,-2.26, , , , 
01/03/19 14:54,-0.6,89.06,-2.18, , , , 
01/03/19 15:54,-0.6,90.97,-1.9, , , , 
01/03/19 16:54,-0.73,91.79,-1.9, , , , 
01/03/19 17:54,-0.65,90.64,-1.99, , , , 
01/03/19 18:54,-0.65,90.97,-1.94, , , , 
01/03/19 19:54,-0.69,90.22,-2.09, , , , 
01/03/19 20:54,-0.82,88.51,-2.48, , , , 
01/03/19 21:54,-0.86,88.18,-2.57, , , , 
01/03/19 22:54,-0.9,88.18,-2.62, , , , 
01/03/19 23:54,-1.03,88.54,-2.69, , , , 
02/03/19 00:54,-0.99,87.37,-2.82, , , , 
02/03/19 01:54,-0.99,86.56,-2.95, , , , 
02/03/19 02:54,-1.03,87.26,-2.88, , , , 
02/03/19 03:54,-1.12,88.93,-2.71, , , , 
02/03/19 04:54,-1.12,89.64,-2.61, , , , 
02/03/19 05:54,-1.16,89.64,-2.65, , , , 
02/03/19 06:54,-1.08,86.42,-3.06, , , , 
02/03/19 07:54,-1.16,89.7,-2.64, , , , 
02/03/19 08:54,-1.16,88.01,-2.9, , , , 
